,times,values
1760607,1593583121.446,8252
1760608,1593583121.448,8253
1760609,1593583121.45,8255
1760610,1593583121.452,8256
1760611,1593583121.454,8258
1760612,1593583121.456,8259
1760613,1593583121.458,8261
1760614,1593583121.46,8262
1760615,1593583121.462,8264
1760616,1593583121.464,8265
1760617,1593583121.466,8267
1760618,1593583121.468,8268
1760619,1593583121.47,8269
1760620,1593583121.472,8270
1760621,1593583121.474,8271
1760622,1593583121.476,8273
1760623,1593583121.478,8274
1760624,1593583121.48,8274
1760625,1593583121.482,8275
1760626,1593583121.484,8275
1760627,1593583121.486,8276
1760628,1593583121.488,8276
1760629,1593583121.49,8276
1760630,1593583121.492,8276
1760631,1593583121.494,8276
1760632,1593583121.496,8276
1760633,1593583121.498,8275
1760634,1593583121.5,8275
1760635,1593583121.502,8273
1760636,1593583121.504,8272
1760637,1593583121.506,8271
1760638,1593583121.508,8270
1760639,1593583121.51,8268
1760640,1593583121.512,8266
1760641,1593583121.514,8265
1760642,1593583121.516,8263
1760643,1593583121.518,8261
1760644,1593583121.52,8260
1760645,1593583121.522,8258
1760646,1593583121.524,8256
1760647,1593583121.526,8254
1760648,1593583121.528,8252
1760649,1593583121.53,8250
1760650,1593583121.532,8248
1760651,1593583121.534,8246
1760652,1593583121.536,8244
1760653,1593583121.538,8243
1760654,1593583121.54,8241
1760655,1593583121.542,8238
1760656,1593583121.544,8236
1760657,1593583121.546,8234
1760658,1593583121.548,8231
1760659,1593583121.55,8228
1760660,1593583121.552,8227
1760661,1593583121.554,8225
1760662,1593583121.556,8223
1760663,1593583121.558,8222
1760664,1593583121.56,8220
1760665,1593583121.562,8218
1760666,1593583121.564,8216
1760667,1593583121.566,8214
1760668,1593583121.568,8213
1760669,1593583121.57,8211
1760670,1593583121.572,8209
1760671,1593583121.574,8208
1760672,1593583121.576,8207
1760673,1593583121.578,8206
1760674,1593583121.58,8204
1760675,1593583121.582,8203
1760676,1593583121.584,8202
1760677,1593583121.586,8200
1760678,1593583121.588,8200
1760679,1593583121.59,8199
1760680,1593583121.592,8198
1760681,1593583121.594,8197
1760682,1593583121.596,8196
1760683,1593583121.598,8195
1760684,1593583121.6,8194
1760685,1593583121.602,8194
1760686,1593583121.604,8193
1760687,1593583121.606,8193
1760688,1593583121.608,8193
1760689,1593583121.61,8193
1760690,1593583121.612,8192
1760691,1593583121.614,8192
1760692,1593583121.616,8191
1760693,1593583121.618,8191
1760694,1593583121.62,8191
1760695,1593583121.622,8191
1760696,1593583121.624,8190
1760697,1593583121.626,8190
1760698,1593583121.628,8190
1760699,1593583121.63,8190
1760700,1593583121.632,8190
1760701,1593583121.634,8190
1760702,1593583121.636,8189
1760703,1593583121.638,8189
1760704,1593583121.64,8189
1760705,1593583121.642,8189
1760706,1593583121.644,8189
1760707,1593583121.646,8189
1760708,1593583121.648,8188
1760709,1593583121.65,8188
1760710,1593583121.652,8188
1760711,1593583121.654,8188
1760712,1593583121.656,8187
1760713,1593583121.658,8187
1760714,1593583121.66,8187
1760715,1593583121.662,8187
1760716,1593583121.664,8187
1760717,1593583121.666,8187
1760718,1593583121.668,8187
1760719,1593583121.67,8187
1760720,1593583121.672,8186
1760721,1593583121.674,8187
1760722,1593583121.676,8187
1760723,1593583121.678,8187
1760724,1593583121.68,8187
1760725,1593583121.682,8187
1760726,1593583121.684,8187
1760727,1593583121.686,8187
1760728,1593583121.688,8187
1760729,1593583121.69,8187
1760730,1593583121.692,8188
1760731,1593583121.694,8188
1760732,1593583121.696,8187
1760733,1593583121.698,8187
1760734,1593583121.7,8187
1760735,1593583121.702,8187
1760736,1593583121.704,8187
1760737,1593583121.706,8187
1760738,1593583121.708,8188
1760739,1593583121.71,8188
1760740,1593583121.712,8188
1760741,1593583121.714,8187
1760742,1593583121.716,8187
1760743,1593583121.718,8187
1760744,1593583121.72,8187
1760745,1593583121.722,8187
1760746,1593583121.724,8187
1760747,1593583121.726,8187
1760748,1593583121.728,8188
1760749,1593583121.73,8188
1760750,1593583121.732,8188
1760751,1593583121.734,8188
1760752,1593583121.736,8188
1760753,1593583121.738,8187
1760754,1593583121.74,8187
1760755,1593583121.742,8187
1760756,1593583121.744,8187
1760757,1593583121.746,8186
1760758,1593583121.748,8186
1760759,1593583121.75,8186
1760760,1593583121.752,8187
1760761,1593583121.754,8187
1760762,1593583121.756,8187
1760763,1593583121.758,8187
1760764,1593583121.76,8187
1760765,1593583121.762,8187
1760766,1593583121.764,8186
1760767,1593583121.766,8186
1760768,1593583121.768,8186
1760769,1593583121.77,8186
1760770,1593583121.772,8186
1760771,1593583121.774,8186
1760772,1593583121.776,8186
1760773,1593583121.778,8186
1760774,1593583121.78,8186
1760775,1593583121.782,8187
1760776,1593583121.784,8187
1760777,1593583121.786,8187
1760778,1593583121.788,8187
1760779,1593583121.79,8187
1760780,1593583121.792,8187
1760781,1593583121.794,8187
1760782,1593583121.796,8187
1760783,1593583121.798,8187
1760784,1593583121.8,8187
1760785,1593583121.802,8187
1760786,1593583121.804,8187
1760787,1593583121.806,8187
1760788,1593583121.808,8187
1760789,1593583121.81,8187
1760790,1593583121.812,8187
1760791,1593583121.814,8187
1760792,1593583121.816,8187
1760793,1593583121.818,8187
1760794,1593583121.82,8187
1760795,1593583121.822,8187
1760796,1593583121.824,8187
1760797,1593583121.826,8187
1760798,1593583121.828,8186
1760799,1593583121.83,8186
1760800,1593583121.832,8185
1760801,1593583121.834,8185
1760802,1593583121.836,8185
1760803,1593583121.838,8185
1760804,1593583121.84,8185
1760805,1593583121.842,8186
1760806,1593583121.844,8186
1760807,1593583121.846,8187
1760808,1593583121.848,8187
1760809,1593583121.85,8187
1760810,1593583121.852,8187
1760811,1593583121.854,8187
1760812,1593583121.856,8187
1760813,1593583121.858,8187
1760814,1593583121.86,8186
1760815,1593583121.862,8186
1760816,1593583121.864,8186
1760817,1593583121.866,8186
1760818,1593583121.868,8186
1760819,1593583121.87,8186
1760820,1593583121.872,8186
1760821,1593583121.874,8186
1760822,1593583121.876,8187
1760823,1593583121.878,8187
1760824,1593583121.88,8186
1760825,1593583121.882,8186
1760826,1593583121.884,8186
1760827,1593583121.886,8186
1760828,1593583121.888,8186
1760829,1593583121.89,8186
1760830,1593583121.892,8186
1760831,1593583121.894,8186
1760832,1593583121.896,8186
1760833,1593583121.898,8186
1760834,1593583121.9,8186
1760835,1593583121.902,8186
1760836,1593583121.904,8186
1760837,1593583121.906,8186
1760838,1593583121.908,8186
1760839,1593583121.91,8187
1760840,1593583121.912,8187
1760841,1593583121.914,8187
1760842,1593583121.916,8187
1760843,1593583121.918,8187
1760844,1593583121.92,8187
1760845,1593583121.922,8187
1760846,1593583121.924,8187
1760847,1593583121.926,8187
1760848,1593583121.928,8187
1760849,1593583121.93,8186
1760850,1593583121.932,8185
1760851,1593583121.934,8185
1760852,1593583121.936,8185
1760853,1593583121.938,8185
1760854,1593583121.94,8185
1760855,1593583121.942,8185
1760856,1593583121.944,8185
1760857,1593583121.946,8186
1760858,1593583121.948,8186
1760859,1593583121.95,8186
1760860,1593583121.952,8186
1760861,1593583121.954,8186
1760862,1593583121.956,8185
1760863,1593583121.958,8185
1760864,1593583121.96,8185
1760865,1593583121.962,8186
1760866,1593583121.964,8186
1760867,1593583121.966,8186
1760868,1593583121.968,8186
1760869,1593583121.97,8186
